% Model:              ModelMicPlate_Rh20um_hg5um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 21 2025, 13:45
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(w2)
2.4255319148936154E-4     2.4256076108407658E-12
2.4297872340425515E-4     2.390679325939483E-12
2.434042553191488E-4      2.355981132827463E-12
2.4382978723404243E-4     2.3215155848631714E-12
2.4425531914893604E-4     2.287284775111411E-12
2.4468085106382965E-4     2.253288703572182E-12
2.4510638297872326E-4     2.219527370245485E-12
2.4553191489361687E-4     2.18600077513132E-12
2.4595744680851054E-4     2.152708918229686E-12
2.4638297872340415E-4     2.119651799540584E-12
2.4680851063829776E-4     2.0868318464100214E-12
2.4723404255319137E-4     2.054251013824914E-12
2.47659574468085E-4       2.021909301785261E-12
2.480851063829786E-4      1.989806710291064E-12
2.4851063829787226E-4     1.9579432393423226E-12
2.4893617021276587E-4     1.9263188889390358E-12
