% Model:              ModelMicPlate_Rh100um_hg10um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 21 2025, 14:31
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          real(p)
3.7394957983193276E-5     -0.012056762061911377
3.781512605042017E-5      -0.012003850503987118
3.8235294117647055E-5     -0.011950586813346953
3.8655462184873945E-5     -0.011896991431710784
3.907563025210084E-5      -0.011843099933034068
3.949579831932773E-5      -0.0117889123173168
3.991596638655462E-5      -0.011734428584558986
4.033613445378151E-5      -0.011679648734760623
4.075630252100841E-5      -0.01162457276792171
4.11764705882353E-5       -0.01156920068404225
4.1596638655462194E-5     -0.011513559777445469
4.2016806722689084E-5     -0.011457690610975218
4.2436974789915967E-5     -0.011401593184631485
4.285714285714286E-5      -0.011345267498414283
4.327731092436975E-5      -0.011288713552323606
4.369747899159664E-5      -0.011231931346359452
4.411764705882353E-5      -0.011174920880521824
4.453781512605042E-5      -0.011117711511652771
4.495798319327731E-5      -0.01106034341937004
4.53781512605042E-5       -0.011002816603673625
4.5798319327731085E-5     -0.010945131064563535
4.621848739495798E-5      -0.010887286802039764
4.6638655462184864E-5     -0.010829283816102313
4.7058823529411754E-5     -0.010771122106751184
4.747899159663865E-5      -0.010712847749540807
4.789915966386554E-5      -0.010654491273365124
4.831932773109242E-5      -0.01059605267822413
4.873949579831932E-5      -0.01053753196411783
4.915966386554621E-5      -0.010478929131046224
4.95798319327731E-5       -0.010420244179009303
4.999999999999999E-5      -0.010361477108007078
5.042016806722688E-5      -0.01030268701759323
5.0840336134453775E-5     -0.01024389893617207
5.1260504201680665E-5     -0.010185112863743594
5.1680672268907555E-5     -0.01012632880030781
5.210084033613445E-5      -0.010067546745864709
5.252100840336134E-5      -0.010008766700414297
5.294117647058823E-5      -0.00994998866395657
5.336134453781512E-5      -0.009891286874127362
5.378151260504201E-5      -0.0098326797599524
5.420168067226891E-5      -0.009774167321431682
5.462184873949579E-5      -0.009715749558565209
5.5042016806722686E-5     -0.009657426471352985
5.546218487394958E-5      -0.009599198059795004
5.5882352941176466E-5     -0.009541064323891268
5.6302521008403355E-5     -0.009483117819530772
5.6722689075630245E-5     -0.009425369339664137
5.714285714285714E-5      -0.009367818884291355
5.7563025210084025E-5     -0.009310466453412434
5.798319327731092E-5      -0.009253312047027371
5.840336134453782E-5      -0.009196355665136163
5.88235294117647E-5       -0.009139597307738815
5.92436974789916E-5       -0.009083151497316592
5.966386554621848E-5      -0.009027020714512913
6.008403361344538E-5      -0.00897120495932777
6.050420168067226E-5      -0.00891570423176117
6.0924369747899156E-5     -0.00886051853181311
6.134453781512605E-5      -0.00880564785948359
6.176470588235294E-5      -0.008751092214772611
6.218487394957983E-5      -0.008696992864963678
6.260504201680672E-5      -0.008643343658355883
6.302521008403361E-5      -0.008590144594949223
6.34453781512605E-5       -0.008537395674743698
6.386554621848739E-5      -0.008485096897739311
6.428571428571429E-5      -0.00843324826393606
6.470588235294117E-5      -0.008381849773333942
6.512605042016805E-5      -0.008331076138984202
6.554621848739495E-5      -0.008280912506217243
6.596638655462185E-5      -0.008231358875033058
6.638655462184873E-5      -0.008182415245431653
6.680672268907563E-5      -0.008134081617413025
6.722689075630252E-5      -0.008086357990977172
6.76470588235294E-5       -0.008039244366124099
6.806722689075629E-5      -0.007992959027995458
6.848739495798319E-5      -0.007947477887867597
6.890756302521008E-5      -0.007902800945740512
6.932773109243696E-5      -0.007858928201614206
6.974789915966386E-5      -0.007815859655488679
7.016806722689076E-5      -0.007773595307363929
7.058823529411764E-5      -0.0077321351572399565
7.100840336134452E-5      -0.007691777252068875
7.142857142857142E-5      -0.007652460588654972
7.184873949579832E-5      -0.007614185166998245
7.22689075630252E-5       -0.007576950987098698
7.26890756302521E-5       -0.007540758048956328
7.310924369747899E-5      -0.007505606352571137
7.352941176470588E-5      -0.0074714958979431225
7.394957983193276E-5      -0.007438909008902523
7.436974789915967E-5      -0.007407665846341942
7.478991596638655E-5      -0.007377766410261373
7.521008403361343E-5      -0.007349210700660821
7.563025210084034E-5      -0.0073219987175402864
7.605042016806723E-5      -0.007296130460899766
7.647058823529412E-5      -0.00727160593073926
7.689075630252102E-5      -0.007249337009402191
7.73109243697479E-5       -0.007228704878495414
7.773109243697479E-5      -0.007209709538018926
7.815126050420167E-5      -0.007192350987972731
7.857142857142857E-5      -0.007176629228356828
7.899159663865546E-5      -0.007162544259171214
7.941176470588235E-5      -0.0071500960804158934
7.983193277310923E-5      -0.007142746980925589
8.025210084033613E-5      -0.007137208131551507
8.067226890756302E-5      -0.007133479532293642
8.10924369747899E-5       -0.007131561183151998
8.151260504201682E-5      -0.007131453084126573
8.19327731092437E-5       -0.007133155235217369
8.23529411764706E-5       -0.007136667636424386
8.277310924369749E-5      -0.0071470728121904
8.319327731092437E-5      -0.007160669539837848
8.361344537815127E-5      -0.007177457819366724
8.403361344537815E-5      -0.007197437650777033
8.445378151260505E-5      -0.007220609034068773
8.487394957983195E-5      -0.007246971969241944
8.529411764705883E-5      -0.007276526456296546
8.571428571428573E-5      -0.007310620636477192
8.613445378151261E-5      -0.007350164053169089
8.655462184873949E-5      -0.007395156706372232
8.697478991596639E-5      -0.007445598596086629
8.739495798319329E-5      -0.007501489722312276
8.781512605042018E-5      -0.007562830085049171
8.823529411764706E-5      -0.007629619684297316
8.865546218487395E-5      -0.007701634680279963
8.907563025210084E-5      -0.0077814006167049345
8.949579831932774E-5      -0.007868917493572226
8.991596638655461E-5      -0.007964185310881843
9.033613445378152E-5      -0.008067204068633782
9.075630252100842E-5      -0.008177973766828044
9.11764705882353E-5       -0.008296494405464629
9.15966386554622E-5       -0.008424776046609656
9.201680672268908E-5      -0.008564320414094167
9.243697478991596E-5      -0.008715127507918153
9.285714285714286E-5      -0.008877197328081628
9.327731092436976E-5      -0.00905052987458458
9.369747899159665E-5      -0.009235125147427014
9.411764705882353E-5      -0.009430983146608927
9.453781512605042E-5      -0.009641411575754367
9.495798319327731E-5      -0.009868276178371823
9.53781512605042E-5       -0.010111576954461287
9.57983193277311E-5       -0.01037131390402277
9.621848739495799E-5      -0.01064748702705626
9.663865546218487E-5      -0.010940096323561766
9.705882352941177E-5      -0.011249141793539284
9.747899159663867E-5      -0.0115670582474679
9.789915966386555E-5      -0.011900619470906017
9.831932773109245E-5      -0.01224982546385362
9.873949579831933E-5      -0.012614676226310729
9.915966386554623E-5      -0.01299517175827733
9.957983193277312E-5      -0.013391312059753425
1.0E-4                    -0.013803097130739019
1.004264392324094E-4      -0.01422714864025801
1.0085287846481877E-4     -0.01465178943296622
1.0127931769722815E-4     -0.015077019508863646
1.0170575692963754E-4     -0.015502838867950288
1.0213219616204692E-4     -0.015929247510226154
1.025586353944563E-4      -0.016356245435691228
1.0298507462686569E-4     -0.016783832644345527
1.0341151385927508E-4     -0.01721242174755013
1.0383795309168445E-4     -0.017636373713907336
1.0426439232409383E-4     -0.01805568854341714
1.0469083155650321E-4     -0.018470366236079547
1.0511727078891259E-4     -0.01888040679189456
1.0554371002132197E-4     -0.01928581021086217
1.0597014925373135E-4     -0.01968657649298238
1.0639658848614073E-4     -0.02008454859804334
1.0682302771855012E-4     -0.020477552024732663
1.0724946695095948E-4     -0.020865586773050344
1.0767590618336888E-4     -0.02124865284299639
1.0810234541577824E-4     -0.021626750234570804
1.0852878464818763E-4     -0.02199987894777357
1.0895522388059701E-4     -0.022368038982604706
1.093816631130064E-4      -0.022736163392908446
1.0980810234541578E-4     -0.02310081057833527
1.1023454157782515E-4     -0.02346198053888517
1.1066098081023454E-4     -0.023819673274558154
