% Model:              PLacek_MembTVNJ_ArticleDims_Rh100um_hg10um_To2MHz_PHedit.mph
% Version:            COMSOL 6.3.0.420
% Date:               Aug 12 2025, 09:39
% Dimension:          1
% Nodes:              1801
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(xi)
2.9456196929370047E-4     -3.134305876924584E-13
2.9467752492342723E-4     -3.0710276561644855E-13
2.9478940627728807E-4     -3.009621095833445E-13
2.949012876311489E-4      -2.948076954248126E-13
2.950131689850097E-4      -2.8863952314085286E-13
2.9512505033887053E-4     -2.8245759273146517E-13
2.9523693169273136E-4     -2.762619041966497E-13
2.953488130465922E-4      -2.700524575364063E-13
2.9545713695405807E-4     -2.640273927852835E-13
2.95565460861524E-4       -2.5798952945477283E-13
2.956737847689898E-4      -2.519388675448743E-13
2.957821086764557E-4      -2.4587540705558807E-13
2.958904325839216E-4      -2.3979914798691397E-13
2.9599875649138744E-4     -2.3371009033885213E-13
2.961036360671493E-4      -2.2780249634219893E-13
2.9620851564291114E-4     -2.2188299477199161E-13
2.96313395218673E-4       -2.1595158562823016E-13
2.964182747944348E-4      -2.1000826891091454E-13
2.9652315437019667E-4     -2.040530446200448E-13
2.966280339459585E-4      -1.9808591275562093E-13
2.967295787080446E-4      -1.9229721250307942E-13
2.968311234701307E-4      -1.8649743222152857E-13
2.9693266823221676E-4     -1.8068657191096842E-13
2.9703421299430286E-4     -1.74864631571399E-13
2.971357577563889E-4      -1.6903161120282029E-13
2.97237302518475E-4       -1.631875108052323E-13
2.9733561850261254E-4     -1.575187147152785E-13
2.9743393448675013E-4     -1.5183960741595837E-13
2.975322504708876E-4      -1.4615018890727194E-13
2.976305664550252E-4      -1.4045045918921915E-13
2.9772888243916274E-4     -1.3474041826180004E-13
2.9782719842330027E-4     -1.2902006612501463E-13
2.979223882936408E-4      -1.2347181260873875E-13
2.9801757816398135E-4     -1.1791396241988388E-13
2.9811276803432186E-4     -1.1234651555845012E-13
2.9820795790466237E-4     -1.0676947202443741E-13
2.9830314777500293E-4     -1.0118283181784578E-13
2.9839833764534345E-4     -9.55865949386752E-14
2.9849050080166744E-4     -9.015918788978709E-14
2.985826639579914E-4      -8.472284860221575E-14
2.9867482711431526E-4     -7.92775770759612E-14
2.9876699027063926E-4     -7.38233733110234E-14
2.988591534269632E-4      -6.836023730740238E-14
2.9895131658328714E-4     -6.288816906509812E-14
2.990405492601034E-4      -5.758161274908185E-14
2.991297819369197E-4      -5.226674271571662E-14
2.99219014613736E-4       -4.694355896500243E-14
2.9930824729055227E-4     -4.1612061496939286E-14
2.9939747996736855E-4     -3.6272250311527184E-14
2.994867126441848E-4      -3.0924125408766136E-14
2.9957226053682064E-4     -2.5789063444416698E-14
2.9965780842945656E-4     -2.0646417905222626E-14
2.997433563220924E-4      -1.549618879118392E-14
2.9982890421472824E-4     -1.0338376102300579E-14
2.999144521073641E-4      -5.1729798385726035E-15
3.0E-4                    0
