% Model:              ModelMicPlate_Rh100um_hg10um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.420
% Date:               Aug 12 2025, 09:08
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(p)
1.9339019189765455E-4     -0.21221128534868672
1.9381663113006393E-4     -0.21239287403664367
1.942430703624733E-4      -0.21257195863163297
1.9466950959488272E-4     -0.21274853913365466
1.9509594882729207E-4     -0.21292261554270858
1.9552238805970145E-4     -0.21309418785879486
1.9594882729211084E-4     -0.21326293942852553
1.9637526652452024E-4     -0.2134293478117842
1.968017057569296E-4      -0.21359341300857088
1.97228144989339E-4       -0.21375513501888557
1.9765458422174841E-4     -0.21391451384272836
1.980810234541578E-4      -0.21407154948009915
1.9850746268656718E-4     -0.21422624193099798
1.9893390191897656E-4     -0.2143787526819967
1.9936034115138594E-4     -0.21452897709768753
1.9978678038379532E-4     -0.21467691517807036
2.002132196162047E-4      -0.21482256692314528
2.0063965884861408E-4     -0.21496593233291234
2.0106609808102346E-4     -0.21510701140737132
2.0149253731343284E-4     -0.21524580414652245
2.0191897654584222E-4     -0.21538256843606823
2.023454157782516E-4      -0.21551727501151877
2.0277185501066093E-4     -0.21564992387287396
2.0319829424307034E-4     -0.21578051502013382
2.0362473347547972E-4     -0.21590904845329847
2.0405117270788908E-4     -0.2160355241723677
2.0447761194029846E-4     -0.21615994217734172
2.0490405117270784E-4     -0.21628225287556208
2.0533049040511725E-4     -0.21640262971707594
2.057569296375266E-4      -0.21652107270188334
2.06183368869936E-4       -0.21663758182998427
2.0660980810234542E-4     -0.21675215710137885
2.070362473347548E-4      -0.21686479851606683
2.0746268656716418E-4     -0.21697550607404845
2.0788912579957356E-4     -0.21708434453723224
2.0831556503198294E-4     -0.2171913960024719
2.087420042643923E-4      -0.21729666046976734
2.091684434968017E-4      -0.21740013793911855
2.0959488272921106E-4     -0.21750182841052573
2.1002132196162044E-4     -0.21760173188398857
2.1044776119402982E-4     -0.21769984835950734
2.108742004264392E-4      -0.21779619407893455
2.1130063965884858E-4     -0.21789087859867987
2.1172707889125793E-4     -0.2179839019187432
2.1215351812366734E-4     -0.21807526403912464
2.1257995735607672E-4     -0.2181649649598242
2.130063965884861E-4      -0.21825300468084177
2.1343283582089549E-4     -0.21833938320217744
2.1385927505330487E-4     -0.21842422433081807
2.1428571428571422E-4     -0.218507519377793
2.147121535181236E-4      -0.21858926834310233
2.1513859275053298E-4     -0.21866947122674596
2.155650319829424E-4      -0.21874812802872406
2.1599147121535174E-4     -0.21882523874903648
2.1641791044776113E-4     -0.21890080338768325
2.168443496801705E-4      -0.21897494659811512
2.172707889125799E-4      -0.21904768050317003
2.1769722814498927E-4     -0.21911900510284804
2.1812366737739865E-4     -0.21918892039714918
2.1855010660980803E-4     -0.21925742638607348
2.1897654584221744E-4     -0.21932452306962077
2.1940298507462682E-4     -0.21939021044779122
2.1982942430703623E-4     -0.21945454588586955
2.2025586353944558E-4     -0.21951759109189145
2.2068230277185494E-4     -0.219579346065857
2.2110874200426437E-4     -0.21963981080776615
2.2153518123667375E-4     -0.21969898531761894
2.2196162046908313E-4     -0.21975686959541532
2.2238805970149251E-4     -0.2198134636411554
2.228144989339019E-4      -0.21986883029042384
2.2324093816631128E-4     -0.21992302138307032
2.2366737739872063E-4     -0.21997603691909484
2.2409381663113E-4        -0.22002787689849732
