% Model:              ModelMicPlate_Rh100um_hg10um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 21 2025, 14:31
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(w2)
2.445628997867804E-4      1.9650203737801826E-13
2.4498933901918976E-4     1.9461012640574154E-13
2.4541577825159915E-4     1.9271033241951553E-13
2.458422174840085E-4      1.908026554193402E-13
2.462686567164179E-4      1.8888709540521562E-13
2.466950959488273E-4      1.8696434776163117E-13
2.4712153518123667E-4     1.8503540883785955E-13
2.47547974413646E-4       1.8310027863390087E-13
2.4797441364605543E-4     1.8115895714975504E-13
2.4840085287846476E-4     1.7921144438542218E-13
2.4882729211087414E-4     1.7725774034090214E-13
2.492537313432835E-4      1.7529784501619505E-13
2.496801705756929E-4      1.7333252559218142E-13
2.501066098081023E-4      1.7136284863780927E-13
2.5053304904051166E-4     1.6938881415307852E-13
2.5095948827292104E-4     1.6741042213798927E-13
2.513859275053304E-4      1.654276725925415E-13
2.518123667377398E-4      1.634405655167351E-13
2.522388059701492E-4      1.614491009105702E-13
2.5266524520255857E-4     1.5945411722732015E-13
2.5309168443496795E-4     1.5745674973644496E-13
2.5351812366737733E-4     1.5545699843794455E-13
2.5394456289978677E-4     1.5345486333181904E-13
2.543710021321961E-4      1.5145034441806838E-13
2.5479744136460553E-4     1.4944344169669244E-13
2.552238805970149E-4      1.4743415516769143E-13
2.556503198294243E-4      1.4542339376694235E-13
2.560767590618336E-4      1.4341235974984943E-13
2.56503198294243E-4       1.4140105311641256E-13
2.569296375266524E-4      1.3938947386663182E-13
2.5735607675906176E-4     1.3737762200050727E-13
2.5778251599147114E-4     1.3536549751803878E-13
2.582089552238805E-4      1.3335310041922644E-13
2.586353944562899E-4      1.3134140908292813E-13
2.590618336886993E-4      1.2933169086765938E-13
2.5948827292110867E-4     1.273239457734201E-13
2.599147121535181E-4      1.2531817380021034E-13
2.6034115138592743E-4     1.2331437494803013E-13
2.6076759061833686E-4     1.2131254921687937E-13
2.6119402985074624E-4     1.1931269660675818E-13
2.616204690831556E-4      1.1731586366953608E-13
2.62046908315565E-4       1.1532338084587559E-13
2.624733475479744E-4      1.1333524813577672E-13
2.6289978678038377E-4     1.113514655392395E-13
2.6332622601279315E-4     1.0937203305626396E-13
2.6375266524520253E-4     1.0739695068685E-13
2.641791044776119E-4      1.0542621843099771E-13
2.646055437100213E-4      1.034609495274353E-13
2.650319829424307E-4      1.0150253537782777E-13
2.6545842217484E-4        9.95509759821751E-14
2.6588486140724944E-4     9.760627134047732E-14
2.6631130063965876E-4     9.566842145273444E-14
2.6673773987206814E-4     9.373742631894639E-14
2.671641791044775E-4      9.181328593911326E-14
2.675906183368869E-4      8.989717856993859E-14
2.680170575692963E-4      8.799055437795422E-14
2.6844349680170567E-4     8.609341336316012E-14
2.6886993603411505E-4     8.42057555255563E-14
2.692963752665245E-4      8.232758086514278E-14
2.6972281449893387E-4     8.045888938191952E-14
2.7014925373134325E-4     7.859968107588655E-14
2.7057569296375263E-4     7.675119739240471E-14
2.71002132196162E-4       7.491494503429269E-14
2.7142857142857134E-4     7.309092400155049E-14
2.7185501066098077E-4     7.127913429417813E-14
2.722814498933901E-4      6.947957591217561E-14
2.727078891257995E-4      6.769224885554289E-14
2.7313432835820886E-4     6.591715312428002E-14
2.7356076759061824E-4     6.415559139264855E-14
2.739872068230276E-4      6.240912467617875E-14
2.74413646055437E-4       6.067775297487061E-14
2.748400852878464E-4      5.896147628872415E-14
2.752665245202558E-4      5.726029461773937E-14
2.756929637526652E-4      5.557420796191625E-14
2.761194029850746E-4      5.3903216321254804E-14
2.7654584221748396E-4     5.224868154110731E-14
2.7697228144989334E-4     5.061221677213233E-14
2.773987206823027E-4      4.899382201432987E-14
2.778251599147121E-4      4.739349726769994E-14
2.782515991471215E-4      4.5811242532242534E-14
2.7867803837953087E-4     4.4247057807957644E-14
2.7910447761194025E-4     4.270094309484529E-14
2.7953091684434963E-4     4.11743172922256E-14
2.79957356076759E-4       3.966884359186129E-14
2.803837953091684E-4      3.818452199375236E-14
2.808102345415778E-4      3.672135249789883E-14
2.812366737739872E-4      3.527933510430068E-14
2.816631130063966E-4      3.3858469812957916E-14
2.8208955223880597E-4     3.2458756623870544E-14
2.8251599147121535E-4     3.108166937748098E-14
2.8294243070362473E-4     2.9728919305056995E-14
2.8336886993603406E-4     2.8400506406598583E-14
2.8379530916844344E-4     2.709643068210574E-14
2.842217484008528E-4      2.5816692131578484E-14
2.846481876332622E-4      2.4561290755016794E-14
2.850746268656716E-4      2.3330226552420685E-14
2.8550106609808096E-4     2.212502641174532E-14
2.8592750533049034E-4     2.0947447510200338E-14
2.863539445628997E-4      1.9797489847785728E-14
2.867803837953091E-4      1.8675153424501497E-14
2.872068230277185E-4      1.7580438240347653E-14
2.8763326226012787E-4     1.6513344295324176E-14
2.8805970149253725E-4     1.547387158943108E-14
2.8848614072494663E-4     1.4463599449950424E-14
2.88912579957356E-4       1.3484327519006946E-14
2.8933901918976534E-4     1.253605579660064E-14
2.897654584221748E-4      1.161878428273151E-14
2.9019189765458416E-4     1.073251297739956E-14
2.9061833688699354E-4     9.87724188060478E-15
2.910447761194029E-4      9.052970992347178E-15
2.914712153518123E-4      8.261338390984858E-15
2.918976545842217E-4      7.50417456096228E-15
2.9232409381663106E-4     6.781479502279446E-15
2.9275053304904044E-4     6.093253214936354E-15
2.931769722814498E-4      5.4394956989330105E-15
2.936034115138592E-4      4.820206954269406E-15
2.940298507462686E-4      4.235386980945548E-15
2.94456289978678E-4       3.686839200085246E-15
2.9488272921108735E-4     3.176234071719719E-15
2.9530916844349673E-4     2.7035715958489674E-15
2.957356076759061E-4      2.2688517724729904E-15
2.9616204690831554E-4     1.8720746015917892E-15
2.965884861407249E-4      1.513240083205362E-15
2.970149253731343E-4      1.1923482173137106E-15
2.9744136460554374E-4     9.205220500861598E-16
2.9786780383795307E-4     6.825261187290447E-16
2.982942430703624E-4      4.783604232423648E-16
2.9872068230277183E-4     3.080249636261203E-16
2.991471215351812E-4      1.7151973988031163E-16
2.995735607675906E-4      6.884475200493795E-17
3.0E-4                    0
