% Model:              ModelMicPlate_Rh100um_hg10um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 21 2025, 14:32
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(p)
1.2857142857142858E-4     -0.13090619201494166
1.2899786780383796E-4     -0.13134684589889584
1.2942430703624734E-4     -0.13177605873407577
1.2985074626865672E-4     -0.13219383052048167
1.302771855010661E-4      -0.13259943046054867
1.3070362473347548E-4     -0.13299335115591127
1.3113006396588486E-4     -0.1333755926065695
1.3155650319829424E-4     -0.13374615481252333
1.3198294243070362E-4     -0.1341050377737728
1.32409381663113E-4       -0.13445224149031787
1.3283582089552239E-4     -0.13478776596215858
1.3326226012793177E-4     -0.1351125372042196
1.3368869936034115E-4     -0.13542582012933074
1.3411513859275053E-4     -0.13572761473749198
1.345415778251599E-4      -0.13601792102870336
1.349680170575693E-4      -0.13629673900296485
1.3539445628997867E-4     -0.13656406866027643
1.3582089552238805E-4     -0.13681991000063815
1.3624733475479743E-4     -0.13706405910113598
1.3667377398720682E-4     -0.1372969805254899
1.371002132196162E-4      -0.1375186742736999
1.3752665245202558E-4     -0.13772914034576603
1.3795309168443496E-4     -0.13792837874168828
1.3837953091684434E-4     -0.1381163894614666
1.3880597014925372E-4     -0.13829317250510104
1.392324093816631E-4      -0.13845886947876918
1.3965884861407248E-4     -0.138613405112525
1.4008528784648186E-4     -0.13875677940636855
1.4051172707889124E-4     -0.13888899236029978
1.4093816631130063E-4     -0.13901004397431874
1.4136460554371E-4        -0.13911993424842534
1.417910447761194E-4      -0.1392186631826197
1.422174840085288E-4      -0.13930638474834117
1.4264392324093815E-4     -0.13938328555954055
1.4307036247334753E-4     -0.1394493656162178
1.4349680170575694E-4     -0.13950462491837304
1.4392324093816635E-4     -0.13954906346600623
1.443496801705757E-4      -0.13958268125911727
1.447761194029851E-4      -0.13960547829770628
1.452025586353945E-4      -0.13961710053150345
1.4562899786780387E-4     -0.13961812597502263
1.4605543710021325E-4     -0.13960855462826385
1.4648187633262263E-4     -0.13958838649122707
1.4690831556503201E-4     -0.13955762156391238
1.473347547974414E-4      -0.13951625984631966
1.4776119402985075E-4     -0.139464301338449
1.4818763326226013E-4     -0.1394017490451624
1.486140724946695E-4      -0.13932879355115002
1.490405117270789E-4      -0.13924543485641194
1.4946695095948827E-4     -0.13915167296094816
1.4989339019189766E-4     -0.13904750786475867
1.5031982942430704E-4     -0.13893293956784342
1.5074626865671642E-4     -0.1388079680702025
1.511727078891258E-4      -0.1386731152097538
1.5159914712153518E-4     -0.13852813131792774
1.5202558635394456E-4     -0.1383730163947242
1.5245202558635394E-4     -0.13820777044014326
1.5287846481876332E-4     -0.13803239345418494
1.533049040511727E-4      -0.13784688543684914
1.5373134328358208E-4     -0.13765124638813597
1.5415778251599147E-4     -0.1374456775879343
1.5458422174840087E-4     -0.13723039502862402
1.5501066098081023E-4     -0.13700539871020506
1.5543710021321964E-4     -0.1367706886326774
1.5586353944562902E-4     -0.13652626479604116
1.5628997867803837E-4     -0.1362721272002962
1.5671641791044778E-4     -0.1360082758454426
1.5714285714285716E-4     -0.13573462181400245
1.5756929637526654E-4     -0.13545157263901209
1.5799573560767592E-4     -0.13515912832047156
1.584221748400853E-4      -0.13485728885838083
1.5884861407249468E-4     -0.13454605425273994
1.5927505330490407E-4     -0.13422542450354882
1.5970149253731345E-4     -0.13389539961080757
1.6012793176972283E-4     -0.13355590816092736
1.605543710021322E-4      -0.13320742546926564
1.609808102345416E-4      -0.13284995153582246
1.6140724946695097E-4     -0.13248348636059787
1.6183368869936035E-4     -0.1321080299435918
1.6226012793176973E-4     -0.13172358228480424
1.6268656716417911E-4     -0.13133014338423527
