% Model:              ModelMicPlate_Rh20um_hg5um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 21 2025, 13:50
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          real(w2)
2.412765957446807E-4      1.3934131779614383E-12
2.417021276595743E-4      1.3717937229145105E-12
2.4212765957446793E-4     1.350317996628494E-12
2.4255319148936154E-4     1.3289859991033886E-12
2.4297872340425515E-4     1.3077977303391936E-12
2.434042553191488E-4      1.2867531903359097E-12
2.4382978723404243E-4     1.265858381844722E-12
2.4425531914893604E-4     1.245117145537739E-12
2.4468085106382965E-4     1.2245294814149609E-12
2.4510638297872326E-4     1.2040953894763878E-12
2.4553191489361687E-4     1.18381486972202E-12
2.4595744680851054E-4     1.1636879221518569E-12
2.4638297872340415E-4     1.1437145467658987E-12
2.4680851063829776E-4     1.1239001901913472E-12
2.4723404255319137E-4     1.1042480043106316E-12
2.47659574468085E-4       1.0847579891237513E-12
2.480851063829786E-4      1.0654301446307063E-12
2.4851063829787226E-4     1.0462644708314972E-12
2.4893617021276587E-4     1.027260967726123E-12
2.493617021276595E-4      1.0084196353145846E-12
2.497872340425531E-4      9.89745331878394E-13
2.502127659574467E-4      9.712404982152642E-13
2.5063829787234026E-4     9.529051343251952E-13
2.510638297872339E-4      9.347392402081872E-13
2.5148936170212754E-4     9.1674281586424E-13
2.5191489361702115E-4     8.989158612933535E-13
2.5234042553191476E-4     8.812583764955279E-13
2.5276595744680837E-4     8.637746017217952E-13
2.53191489361702E-4       8.464662472253702E-13
2.536170212765956E-4      8.293333130062532E-13
2.540425531914892E-4      8.12375799064444E-13
2.5446808510638287E-4     7.955937053999426E-13
2.548936170212765E-4      7.78987032012749E-13
2.553191489361701E-4      7.625557789028633E-13
2.557446808510637E-4      7.463035412251969E-13
2.561702127659573E-4      7.302312820705511E-13
2.565957446808509E-4      7.143390014389258E-13
2.570212765957446E-4      6.986266993303212E-13
2.574468085106382E-4      6.830943757447374E-13
2.578723404255318E-4      6.677420306821737E-13
2.582978723404254E-4      6.525696641426309E-13
2.587234042553191E-4      6.375802018019325E-13
2.591489361702127E-4      6.227738457995775E-13
2.595744680851063E-4      6.081505961355659E-13
2.599999999999999E-4      5.937104528098976E-13
2.6042553191489353E-4     5.794534158225728E-13
2.6085106382978715E-4     5.653794851735913E-13
2.6127659574468076E-4     5.514886608629532E-13
2.6170212765957437E-4     5.377831774322772E-13
2.62127659574468E-4       5.242624650763356E-13
2.625531914893616E-4      5.109265237951284E-13
2.629787234042552E-4      4.977753535886556E-13
2.634042553191488E-4      4.848089544569172E-13
2.638297872340424E-4      4.720273263999131E-13
2.6425531914893604E-4     4.594304694176437E-13
2.6468085106382965E-4     4.4701990801681537E-13
2.6510638297872326E-4     4.347942921951485E-13
2.6553191489361687E-4     4.2275362195264316E-13
2.659574468085105E-4      4.1089789728929914E-13
2.663829787234041E-4      3.9922711820511664E-13
2.668085106382977E-4      3.877412847000955E-13
2.672340425531913E-4      3.764403967742359E-13
2.67659574468085E-4       3.6532525275965063E-13
2.680851063829786E-4      3.5439371687136175E-13
2.685106382978722E-4      3.4364578910936934E-13
2.6893617021276587E-4     3.330814694736734E-13
2.693617021276595E-4      3.227007579642739E-13
2.6978723404255314E-4     3.125036545811707E-13
2.7021276595744675E-4     3.024901593243641E-13
2.7063829787234037E-4     2.9266033095945824E-13
2.71063829787234E-4       2.8301124490480925E-13
2.714893617021276E-4      2.73542901160417E-13
2.719148936170212E-4      2.642552997262816E-13
2.723404255319148E-4      2.551484406024031E-13
2.727659574468084E-4      2.4622232378878136E-13
2.7319148936170203E-4     2.374769492854165E-13
2.736170212765957E-4      2.289116256140905E-13
2.7404255319148926E-4     2.2052263883862644E-13
2.7446808510638287E-4     2.1230998895902432E-13
2.7489361702127653E-4     2.042736759752841E-13
2.7531914893617014E-4     1.9641369988740598E-13
2.7574468085106375E-4     1.887300606953897E-13
2.7617021276595737E-4     1.8122275839923542E-13
2.76595744680851E-4       1.7389034325909231E-13
2.770212765957446E-4      1.6672831374906663E-13
2.774468085106382E-4      1.5973666986915838E-13
2.778723404255318E-4      1.5291541161936758E-13
2.782978723404254E-4      1.4626453899969422E-13
2.7872340425531903E-4     1.3978405201013825E-13
2.7914893617021264E-4     1.3347395065069972E-13
2.795744680851063E-4      1.2733202147384932E-13
2.799999999999999E-4      1.2135297931392767E-13
2.804255319148935E-4      1.1553682417093474E-13
2.808510638297872E-4      1.0988355604487061E-13
2.812765957446808E-4      1.0439317493573524E-13
2.817021276595744E-4      9.906568084352856E-14
2.8212765957446803E-4     9.390107376825067E-14
2.8255319148936164E-4     8.889637349335402E-14
2.8297872340425525E-4     8.404551729761759E-14
2.8340425531914887E-4     7.934850518104139E-14
2.838297872340425E-4      7.48053371436254E-14
2.842553191489361E-4      7.041601318536969E-14
2.846808510638297E-4      6.618053330627415E-14
2.851063829787233E-4      6.209889750633885E-14
2.855319148936169E-4      5.816735739197842E-14
2.8595744680851053E-4     5.437908153074322E-14
2.8638297872340414E-4     5.073406992263325E-14
2.8680851063829775E-4     4.72323225676485E-14
2.8723404255319137E-4     4.3873839465788996E-14
2.87659574468085E-4       4.0658620617054696E-14
2.880851063829786E-4      3.758666602144564E-14
2.885106382978722E-4      3.465345520181087E-14
2.8893617021276587E-4     3.18514047324847E-14
2.893617021276595E-4      2.918051461346713E-14
2.897872340425531E-4      2.6640784844758145E-14
2.9021276595744675E-4     2.423221542635777E-14
2.9063829787234036E-4     2.1954806358265986E-14
2.91063829787234E-4       1.98085576404828E-14
2.914893617021276E-4      1.7788143102133035E-14
2.919148936170212E-4      1.5885289531649518E-14
2.923404255319148E-4      1.4099996929032252E-14
2.927659574468084E-4      1.2432265294281238E-14
2.931914893617021E-4      1.0882094627396478E-14
2.9361702127659564E-4     9.449484928377961E-15
2.940425531914893E-4      8.1344361972257E-15
2.944680851063829E-4      6.930640166276999E-15
2.9489361702127653E-4     5.829375588254375E-15
2.9531914893617014E-4     4.830642463157828E-15
2.957446808510638E-4      3.9344407909873564E-15
2.961702127659574E-4      3.140770571742965E-15
2.9659574468085103E-4     2.449631805424647E-15
2.9702127659574464E-4     1.861024492032408E-15
2.9744680851063825E-4     1.384037042101058E-15
2.9787234042553186E-4     9.774251949071866E-16
2.982978723404255E-4      6.411889504507933E-16
2.987234042553191E-4      3.753283087318777E-16
2.9914893617021275E-4     1.7984326975044063E-16
2.9957446808510636E-4     5.473383350648108E-17
3.0E-4                    0
