% Model:              PLacek_MembTVNJ_ArticleDims_Rh100um_hg10um_To2MHz_PHedit.mph
% Version:            COMSOL 6.3.0.420
% Date:               Aug 12 2025, 09:40
% Dimension:          1
% Nodes:              1801
% Expressions:        1
% Description:        Line graph
% Arc length (m)          real(xi)
2.0373221166674E-4        2.1303962409811764E-11
2.039022805435348E-4      2.1208020614560742E-11
2.0407234942032955E-4     2.11122494918377E-11
2.042424182971243E-4      2.1016650007359504E-11
2.0441248717391905E-4     2.0921223098773293E-11
2.045825560507138E-4      2.0825968766079068E-11
2.0475262492750855E-4     2.0730887009276828E-11
2.049226938043033E-4      2.063597782836658E-11
2.0509276268109805E-4     2.0541241223348317E-11
2.0526283155789283E-4     2.0446678145090484E-11
2.054329004346876E-4      2.0352289515985517E-11
2.0560296931148236E-4     2.025807533603342E-11
2.057730381882771E-4      2.0164035605234187E-11
2.0594310706507186E-4     2.007017032358783E-11
2.0611317594186664E-4     1.9976479491094336E-11
2.0628324481866141E-4     1.9882964043648277E-11
2.064533136954562E-4      1.978962488823158E-11
2.0662338257225094E-4     1.9696462024844237E-11
2.0679345144904572E-4     1.9603475453486256E-11
2.0696352032584047E-4     1.951066517415764E-11
2.0713358920263525E-4     1.9418031186858378E-11
2.0730365807943002E-4     1.932557441239076E-11
2.0747372695622477E-4     1.9233295742169348E-11
2.0764379583301952E-4     1.9141195176194155E-11
2.0781386470981427E-4     1.904927271446517E-11
2.0798393358660902E-4     1.8957528356982407E-11
2.0815400246340378E-4     1.886596210374585E-11
2.0832407134019855E-4     1.877457486034966E-11
2.0849414021699333E-4     1.868336750248722E-11
2.0866420909378808E-4     1.8592340030158528E-11
2.0883427797058283E-4     1.8501492443363583E-11
2.0900434684737764E-4     1.8410824742102387E-11
2.0917441572417239E-4     1.832033692637494E-11
2.0934448460096714E-4     1.823002988644809E-11
2.0951455347776189E-4     1.813990448214756E-11
2.0968462235455664E-4     1.8049960713473352E-11
2.098546912313514E-4      1.796019858042547E-11
2.1002476010814614E-4     1.787061808300391E-11
2.101948289849409E-4      1.7781219221208677E-11
2.1036489786173566E-4     1.769200286985306E-11
2.1053496673853044E-4     1.7602969872764553E-11
2.107050356153252E-4      1.751412022994316E-11
2.1087510449211997E-4     1.742545394138888E-11
2.1104517336891475E-4     1.733697100710172E-11
2.1121524224570952E-4     1.7248671427081674E-11
2.113853111225043E-4      1.7160556060555573E-11
2.1155537999929905E-4     1.7072625735239564E-11
2.117254488760938E-4      1.6984880451133655E-11
2.1189551775288855E-4     1.689732020823784E-11
2.1206558662968333E-4     1.6809945006552116E-11
2.1223565550647808E-4     1.672275484607649E-11
2.1240572438327286E-4     1.663575057031932E-11
2.1257579326006764E-4     1.654893299077934E-11
2.1274586213686239E-4     1.6462302107456544E-11
2.1291593101365716E-4     1.6375857920350933E-11
2.130859998904519E-4      1.6289600429462514E-11
2.132560687672467E-4      1.620352963479128E-11
2.1342613764404144E-4     1.6117646364001853E-11
2.135962065208362E-4      1.6031951412266155E-11
2.1376627539763094E-4     1.5946444779584187E-11
2.1393634427442566E-4     1.5861126465955952E-11
2.1410641315122044E-4     1.5775996471381453E-11
2.142764820280152E-4      1.5691054795860683E-11
2.1444655090480997E-4     1.5606302251090955E-11
2.1461661978160472E-4     1.5521739615804944E-11
2.147866886583995E-4      1.543736689000266E-11
2.1495675753519428E-4     1.5353184073684096E-11
2.1512682641198903E-4     1.5269191166849258E-11
2.152968952887838E-4      1.518538816949814E-11
2.1546696416557855E-4     1.5101775877235288E-11
2.1563703304237333E-4     1.501835505224465E-11
2.1580710191916808E-4     1.4935125694526232E-11
2.1597717079596286E-4     1.485208780408003E-11
2.1614723967275764E-4     1.4769241380906044E-11
2.1631730854955239E-4     1.4686586425004274E-11
2.1648737742634714E-4     1.4604123715759302E-11
2.1665744630314191E-4     1.4521853998707974E-11
2.1682751517993666E-4     1.4439777273850295E-11
2.1699758405673141E-4     1.4357893541186265E-11
2.171676529335262E-4      1.4276202800715883E-11
2.1733772181032094E-4     1.4194705052439147E-11
2.1750779068711572E-4     1.4113401059395005E-11
2.1767785956391047E-4     1.4032291550387168E-11
2.1784792844070525E-4     1.3951376525415634E-11
2.180179973175E-4         1.3870655984480409E-11
2.1818806619429475E-4     1.3790129927581488E-11
2.1835813507108953E-4     1.3709798354718873E-11
2.185282039478843E-4      1.3629662012467384E-11
2.1869827282467905E-4     1.3549721612812936E-11
2.188683417014738E-4      1.3469977155755524E-11
2.1903841057826855E-4     1.3390428641295152E-11
2.1920847945506336E-4     1.331107606943182E-11
2.193785483318581E-4      1.3231919440165526E-11
2.1954861720865289E-4     1.31529594834963E-11
2.1971868608544764E-4     1.3074196894502888E-11
2.1988875496224239E-4     1.2995631673185295E-11
2.2005882383903716E-4     1.2917263819543518E-11
2.202288927158319E-4      1.2839093333577563E-11
2.2039896159262666E-4     1.2761120215287422E-11
2.2056903046942141E-4     1.268334517799434E-11
2.2073909934621622E-4     1.260576889977632E-11
2.2090916822301097E-4     1.2528391380633362E-11
2.2107923709980572E-4     1.2451212620565468E-11
2.212493059766005E-4      1.2374232619572637E-11
2.2141937485339525E-4     1.229745137765487E-11
2.2158944373019002E-4     1.2220869591357427E-11
2.217595126069848E-4      1.2144487921663163E-11
2.2192958148377953E-4     1.2068306368572079E-11
2.2209965036057433E-4     1.1992324932084173E-11
2.2226971923736905E-4     1.1916543612199448E-11
2.2243978811416383E-4     1.1840962408917901E-11
2.2260985699095858E-4     1.1765582001917087E-11
2.2277992586775339E-4     1.1690403034992375E-11
2.2294999474454814E-4     1.1615425508143768E-11
2.2312006362134289E-4     1.1540649421371264E-11
2.2329013249813766E-4     1.1466074774674865E-11
2.2346020137493241E-4     1.139170156805457E-11
2.236302702517272E-4      1.131753046423086E-11
2.2380033912852194E-4     1.1243562089722728E-11
2.239704080053167E-4      1.1169796444530177E-11
2.2414047688211144E-4     1.1096233528653208E-11
2.243105457589062E-4      1.1022873342091818E-11
2.2448061463570097E-4     1.0949715884846012E-11
2.2465068351249572E-4     1.0876761802588029E-11
2.248207523892905E-4      1.0804011704478184E-11
2.2499082126608525E-4     1.0731465590516478E-11
2.2516089014288E-4        1.0659123460702911E-11
2.2533095901967475E-4     1.0586985315037485E-11
2.2550102789646953E-4     1.0515051153520196E-11
2.256710967732643E-4      1.0443321604680559E-11
2.2584116565005905E-4     1.0371797260247167E-11
2.260112345268538E-4      1.030047812022002E-11
2.2618130340364855E-4     1.022936418459912E-11
2.2635137228044333E-4     1.0158455453384467E-11
2.2652144115723808E-4     1.008775192657606E-11
2.2669151003403286E-4     1.0017254215465598E-11
2.2686157891082766E-4     9.94696289428563E-12
2.2703164778762241E-4     9.876877963036158E-12
2.2720171666441716E-4     9.806999421717182E-12
2.2737178554121194E-4     9.737327270328704E-12
2.2754185441800672E-4     9.667861508870721E-12
2.2771192329480147E-4     9.598602731304722E-12
2.2788199217159625E-4     9.529551494307388E-12
2.28052061048391E-4       9.460707797878721E-12
2.2822212992518575E-4     9.392071642018718E-12
2.2839219880198052E-4     9.323643026727383E-12
2.2856226767877528E-4     9.255421952004712E-12
2.2873233655557005E-4     9.187408994393266E-12
2.2890240543236483E-4     9.119604692955115E-12
2.2907247430915958E-4     9.052009047690261E-12
2.2924254318595433E-4     8.984622058598703E-12
2.294126120627491E-4      8.91744372568044E-12
2.2958268093954389E-4     8.850474048935475E-12
2.2975274981633864E-4     8.783713587402872E-12
2.299228186931334E-4      8.717162862472403E-12
2.3009288756992816E-4     8.650821874144068E-12
2.3026295644672291E-4     8.584690622417867E-12
2.304330253235177E-4      8.518769107293804E-12
2.3060309420031244E-4     8.453057328771873E-12
2.3077316307710722E-4     8.38755582830879E-12
2.3094323195390197E-4     8.322265109566207E-12
2.3111330083069672E-4     8.257185172544124E-12
2.312833697074915E-4      8.19231601724254E-12
2.3145343858428622E-4     8.127657643661459E-12
2.31623507461081E-4       8.063210051800876E-12
2.3179357633787575E-4     7.998973765464426E-12
2.3196364521467055E-4     7.934949270530024E-12
2.3213371409146528E-4     7.871136566997673E-12
2.3230378296826005E-4     7.80753565486737E-12
2.324738518450548E-4      7.744146534139119E-12
2.3264392072184955E-4     7.680969204812917E-12
2.3281398959864433E-4     7.618004172977707E-12
2.329840584754391E-4      7.555251906669522E-12
2.3315412735223386E-4     7.492712405888356E-12
2.333241962290286E-4      7.430385670634211E-12
2.3349426510582336E-4     7.368271700907088E-12
2.3366433398261814E-4     7.306370496706986E-12
2.338344028594129E-4      7.2446825463538735E-12
2.3400447173620766E-4     7.183208299980296E-12
2.3417454061300241E-4     7.1219477575862506E-12
2.3434460948979716E-4     7.060900919171738E-12
2.3451467836659192E-4     7.00006778473676E-12
2.346847472433867E-4      6.939448354281315E-12
2.3485481612018147E-4     6.8790430983045495E-12
2.3502488499697622E-4     6.818852448974964E-12
2.3519495387377097E-4     6.758876406292562E-12
2.3536502275056572E-4     6.699114970257341E-12
2.3553509162736053E-4     6.6395681408693044E-12
2.3570516050415528E-4     6.580235918128449E-12
2.3587522938095005E-4     6.52111875466019E-12
2.360452982577448E-4      6.462217064615835E-12
2.3621536713453958E-4     6.4035308479953855E-12
2.3638543601133433E-4     6.345060104798839E-12
2.3655550488812908E-4     6.286804835026199E-12
2.3672557376492386E-4     6.228765038677462E-12
2.3689564264171864E-4     6.170941150450307E-12
2.370657115185134E-4      6.113333566435146E-12
2.3723578039530814E-4     6.0559422866319784E-12
2.374058492721029E-4      5.998767311040804E-12
2.375759181488977E-4      5.941808639661623E-12
2.3774598702569244E-4     5.885066272494437E-12
2.3791605590248722E-4     5.828540626254122E-12
2.3808612477928197E-4     5.772232078935295E-12
2.3825619365607675E-4     5.716140630537954E-12
2.384262625328715E-4      5.660266281062102E-12
2.3859633140966625E-4     5.604609030507738E-12
2.3876640028646102E-4     5.549168878874862E-12
2.389364691632558E-4      5.493946224842077E-12
2.3910653804005055E-4     5.438941428278957E-12
2.392766069168453E-4      5.3841544891855005E-12
2.3944667579364005E-4     5.329585407561709E-12
2.3961674467043486E-4     5.275234183407581E-12
2.397868135472296E-4      5.2211008167231174E-12
2.3995688242402439E-4     5.167185688104838E-12
2.4012695130081914E-4     5.1134891392668664E-12
2.402970201776139E-4      5.060011170209202E-12
2.4046708905440866E-4     5.006751780931847E-12
2.4063715793120341E-4     4.9537109714348E-12
2.408072268079982E-4      4.900888741718061E-12
2.4097729568479294E-4     4.848285454251905E-12
2.4114736456158772E-4     4.79590143256711E-12
2.4131743343838247E-4     4.743736676663676E-12
2.4148750231517722E-4     4.691791186541601E-12
2.4165757119197197E-4     4.640064962200888E-12
2.4182764006876672E-4     4.588558003641534E-12
2.419977089455615E-4      4.537270655223312E-12
2.4216777782235627E-4     4.486203222241978E-12
2.4233784669915103E-4     4.435355704697536E-12
2.425079155759458E-4      4.384728102589982E-12
2.4267798445274055E-4     4.334320415919319E-12
2.4284805332953533E-4     4.284132644685545E-12
2.4301812220633008E-4     4.2341651151202944E-12
2.4318819108312486E-4     4.1844181141615475E-12
2.4335825995991958E-4     4.134891641809306E-12
2.4352832883671433E-4     4.085585698063569E-12
2.436983977135091E-4      4.036500282924335E-12
2.4386846659030386E-4     3.987635396391607E-12
2.4403853546709864E-4     3.938991346396781E-12
2.442086043438934E-4      3.890568401670923E-12
2.4437867322068814E-4     3.8423665622140366E-12
2.445487420974829E-4      3.794385828026119E-12
2.447188109742777E-4      3.746626199107172E-12
2.4488887985107244E-4     3.699087675457194E-12
2.4505894872786725E-4     3.651770546686569E-12
2.45229017604662E-4       3.604675063333703E-12
2.4539908648145675E-4     3.557801225398594E-12
2.455691553582515E-4      3.511149032881243E-12
2.4573922423504625E-4     3.4647184857816504E-12
2.45909293111841E-4       3.418509584099816E-12
2.4607936198863575E-4     3.3725225991745373E-12
2.4624943086543055E-4     3.3267577632551664E-12
2.4641949974222525E-4     3.2812150763417E-12
2.4658956861902005E-4     3.2358945384341394E-12
2.467596374958148E-4      3.1907961495324853E-12
2.4692970637260955E-4     3.1459199096367373E-12
2.4709977524940436E-4     3.1012660717951218E-12
2.472698441261991E-4      3.056834849920603E-12
2.4743991300299386E-4     3.012626244013182E-12
2.476099818797886E-4      2.968640254072858E-12
2.4778005075658336E-4     2.924876880099632E-12
2.4795011963337816E-4     2.8813361220935035E-12
2.481201885101729E-4      2.838018214712611E-12
2.482902573869677E-4      2.794923353611968E-12
2.4846032626376247E-4     2.7520515387915745E-12
2.486303951405572E-4      2.709402770251431E-12
2.48800464017352E-4       2.666977047991537E-12
2.489705328941468E-4      2.6247743720118933E-12
2.491406017709416E-4      2.5827949585478144E-12
2.4931067064773633E-4     2.541038985033584E-12
2.494807395245311E-4      2.4995064514692025E-12
2.4965080840132583E-4     2.4581973578546695E-12
2.498208772781206E-4      2.417111704189985E-12
2.4999094615491533E-4     2.376249490475149E-12
2.501610150317101E-4      2.3356109146974894E-12
2.503310839085049E-4      2.2951961359261705E-12
2.5050115278529964E-4     2.2550051541611928E-12
2.506712216620944E-4      2.2150379694025555E-12
2.508412905388892E-4      2.1752945816502594E-12
2.5101135941568394E-4     2.135774990904304E-12
2.511814282924787E-4      2.0964793769320286E-12
2.5135149716927344E-4     2.057407880311237E-12
2.515215660460682E-4      2.0185605010419282E-12
2.51691634922863E-4       1.979937239124103E-12
2.5186170379965775E-4     1.941538094557761E-12
2.520317726764525E-4      1.903363067342903E-12
2.5220184155324725E-4     1.865412318951414E-12
2.5237191043004205E-4     1.827685971586553E-12
2.525419793068368E-4      1.7901840252483208E-12
2.5271204818363155E-4     1.7529064799367163E-12
2.528821170604263E-4      1.7158533356517402E-12
2.5305218593722105E-4     1.6790245923933922E-12
2.532222548140158E-4      1.6424203935001355E-12
2.533923236908106E-4      1.6060408426618013E-12
2.5356239256760536E-4     1.5698859398783892E-12
2.5373246144440016E-4     1.5339556851498997E-12
2.539025303211949E-4      1.4982500784763328E-12
2.5407259919798966E-4     1.4627691198576883E-12
2.542426680747844E-4      1.427512934584698E-12
2.5441273695157916E-4     1.3924816077308097E-12
2.545828058283739E-4      1.3576751392960231E-12
2.5475287470516866E-4     1.3230935292803384E-12
2.549229435819634E-4      1.2887367776837558E-12
2.5509301245875817E-4     1.254604884506275E-12
2.552630813355529E-4      1.220697956946992E-12
2.554331502123477E-4      1.18701606150824E-12
2.5560321908914247E-4     1.153559198190018E-12
2.557732879659372E-4      1.1203273669923269E-12
2.55943356842732E-4       1.087320567915166E-12
2.561134257195268E-4      1.0545388009585357E-12
2.562834945963215E-4      1.0219821551638322E-12
2.564535634731163E-4      9.896506785539305E-13
2.56623632349911E-4       9.57544371128831E-13
2.5679370122670583E-4     9.256632328885337E-13
2.569637701035006E-4      8.940072638330386E-13
2.5713383898029533E-4     8.625764639623457E-13
2.573039078570901E-4      8.313709041382281E-13
2.574739767338849E-4      8.00390613961877E-13
2.5764404561067964E-4     7.696355934332925E-13
2.578141144874744E-4      7.391058425524746E-13
2.5798418336426914E-4     7.088013613194234E-13
2.581542522410639E-4      6.787221497341387E-13
2.5832432111785864E-4     6.48868260458963E-13
2.5849438999465344E-4     6.192397047283503E-13
2.586644588714482E-4      5.898364825423006E-13
2.58834527748243E-4       5.606585939008138E-13
2.5900459662503775E-4     5.317060388038902E-13
2.591746655018325E-4      5.029788172515296E-13
2.5934473437862725E-4     4.744769636997197E-13
2.5951480325542205E-4     4.4620047106858395E-13
2.5968487213221675E-4     4.181493393581224E-13
2.5985494100901155E-4     3.90323568568335E-13
2.600250098858063E-4      3.627231586992217E-13
2.6019507876260105E-4     3.353481097507826E-13
2.603651476393958E-4      3.081984379847255E-13
2.605352165161906E-4      2.812741180454436E-13
2.6070528539298536E-4     2.545751499329368E-13
2.608753542697801E-4      2.2810153364720524E-13
2.6104542314657486E-4     2.0185326918824882E-13
2.612154920233696E-4      1.758303565560676E-13
2.6138556090016436E-4     1.5003279384049286E-13
2.615556297769591E-4      1.2446053744313816E-13
2.6172569865375386E-4     9.911358736400356E-14
2.6189576753054867E-4     7.399194360308901E-14
2.620658364073434E-4      4.909560616039453E-14
2.6223590528413817E-4     2.4424575035920142E-14
2.624059741609329E-4      -2.1169826510747065E-17
2.625760430377277E-4      -2.42416902329092E-14
2.6274611191452247E-4     -4.8236986183275207E-14
2.629161807913172E-4      -7.200705767760877E-14
2.63086249668112E-4       -9.555190471590992E-14
2.632563185449068E-4      -1.1887152729817858E-13
2.634263874217016E-4      -1.4196596360228447E-13
2.6359645629849633E-4     -1.6483529359979444E-13
2.637665251752911E-4      -1.8747951729070853E-13
2.6393659405208583E-4     -2.0989863467502674E-13
2.641066629288806E-4      -2.320926457527491E-13
2.6427673180567533E-4     -2.5406155052387555E-13
2.644468006824701E-4      -2.7580540526837677E-13
2.646168695592649E-4      -2.973243080701519E-13
2.647869384360596E-4      -3.186182589292011E-13
2.649570073128544E-4      -3.396872578455243E-13
2.6512707618964914E-4     -3.6053130481912156E-13
2.652971450664439E-4      -3.811503998499928E-13
2.654672139432387E-4      -4.0154461729709453E-13
2.6563728282003344E-4     -4.2171407329971663E-13
2.658073516968282E-4      -4.416587678578588E-13
2.6597742057362294E-4     -4.613787009715213E-13
2.661474894504177E-4      -4.80873872640704E-13
2.663175583272125E-4      -5.001442828654069E-13
2.6648762720400725E-4     -5.191900240541591E-13
2.6665769608080205E-4     -5.380112303454734E-13
2.668277649575968E-4      -5.566079017393499E-13
2.6699783383439155E-4     -5.749800382357886E-13
2.671679027111863E-4      -5.931276398347896E-13
2.6733797158798105E-4     -6.110507065363528E-13
2.675080404647758E-4      -6.287493487707675E-13
2.676781093415706E-4      -6.462237186122457E-13
2.6784817821836536E-4     -6.634738160607874E-13
2.6801824709516016E-4     -6.804996411163928E-13
2.681883159719549E-4      -6.973011937790617E-13
2.6835838484874966E-4     -7.138784740487943E-13
2.685284537255444E-4      -7.302316103504491E-13
2.6869852260233917E-4     -7.463607726232313E-13
2.688685914791339E-4      -7.622659608671407E-13
2.6903866035592867E-4     -7.779471750821774E-13
2.692087292327234E-4      -7.934044152683412E-13
2.6937879810951817E-4     -8.086376814256325E-13
2.695488669863129E-4      -8.236471199432679E-13
2.697189358631077E-4      -8.384329185518299E-13
2.6988900473990247E-4     -8.529950772513186E-13
2.700590736166972E-4      -8.673335960417341E-13
2.70229142493492E-4       -8.814484749230764E-13
2.703992113702868E-4      -8.953397138953454E-13
2.705692802470816E-4      -9.090074772800094E-13
2.7073934912387633E-4     -9.22451970520602E-13
2.7090941800067114E-4     -9.356731936171234E-13
2.710794868774659E-4      -9.486711465695736E-13
2.712495557542607E-4      -9.614458293779525E-13
2.7141962463105544E-4     -9.739972420422603E-13
2.715896935078502E-4      -9.86325566778552E-13
2.7175976238464494E-4     -9.984310266636115E-13
2.719298312614397E-4      -1.0103136216974384E-12
2.7209990013823444E-4     -1.0219733518800327E-12
2.722699690150292E-4      -1.0334102172113948E-12
2.7244003789182394E-4     -1.0446242176915243E-12
2.7261010676861875E-4     -1.0556155533856666E-12
2.727801756454135E-4      -1.0663844649262842E-12
2.7295024452220825E-4     -1.0769309523133769E-12
2.73120313399003E-4       -1.0872550155469451E-12
2.7329038227579775E-4     -1.0973566546269888E-12
2.734604511525925E-4      -1.1072358695535079E-12
2.7363052002938725E-4     -1.1168928781913599E-12
2.7380058890618205E-4     -1.1263279386498925E-12
2.7397065778297675E-4     -1.1355410509291056E-12
2.7414072665977155E-4     -1.1445322150289995E-12
2.743107955365663E-4      -1.153301430949574E-12
2.7448086441336105E-4     -1.1618486986908292E-12
2.7465093329015586E-4     -1.1701742538657402E-12
2.748210021669506E-4      -1.1782783719778556E-12
2.7499107104374536E-4     -1.186161053027176E-12
2.751611399205401E-4      -1.193822297013701E-12
2.7533120879733486E-4     -1.201262103937431E-12
2.7550127767412966E-4     -1.208480473798366E-12
2.756713465509244E-4      -1.215477659905135E-12
2.758414154277192E-4      -1.2222539550678668E-12
2.7601148430451397E-4     -1.228809359286561E-12
2.761815531813087E-4      -1.235143872561218E-12
2.7635162205810347E-4     -1.2412574948918383E-12
2.765216909348982E-4      -1.247150226278421E-12
2.7669175981169297E-4     -1.2528223376714365E-12
2.768618286884878E-4      -1.2582741390957772E-12
2.770318975652825E-4      -1.2635056305514436E-12
2.7720196644207733E-4     -1.2685168120384353E-12
2.773720353188721E-4      -1.2733076835567533E-12
2.7754210419566683E-4     -1.2778782451063967E-12
2.777121730724616E-4      -1.282228785224884E-12
2.778822419492564E-4      -1.2863596310554098E-12
2.7805231082605114E-4     -1.290270782597974E-12
2.782223797028459E-4      -1.2939622398525767E-12
2.783924485796407E-4      -1.297434002819218E-12
2.7856251745643544E-4     -1.3006860714978978E-12
2.787325863332302E-4      -1.3037187519578847E-12
2.7890265521002494E-4     -1.3065323883588924E-12
2.790727240868197E-4      -1.3091269807009207E-12
2.7924279296361444E-4     -1.3115025289839697E-12
2.794128618404092E-4      -1.3136590332080394E-12
2.7958293071720394E-4     -1.3155964933731301E-12
2.7975299959399875E-4     -1.3173152330231614E-12
2.799230684707935E-4      -1.3188156132288183E-12
2.800931373475883E-4      -1.320097633990101E-12
2.8026320622438305E-4     -1.3211612953070095E-12
2.8043327510117786E-4     -1.322006597179544E-12
2.806033439779726E-4      -1.3226335396077039E-12
2.8077341285476736E-4     -1.3230424635501383E-12
2.809434817315621E-4      -1.3232337468805631E-12
2.8111355060835686E-4     -1.3232073895989784E-12
2.812836194851516E-4      -1.3229633917053836E-12
2.8145368836194636E-4     -1.3225017531997796E-12
2.816237572387411E-4      -1.3218224740821655E-12
2.817938261155359E-4      -1.320925912663198E-12
2.8196389499233066E-4     -1.3198124635091363E-12
2.821339638691254E-4      -1.3184821266199806E-12
2.8230403274592016E-4     -1.3169349019957305E-12
2.824741016227149E-4      -1.3151707896363862E-12
2.8264417049950967E-4     -1.3131897895419477E-12
2.828142391913719E-4      -1.3109922797973753E-12
2.8298430788323417E-4     -1.308578669530041E-12
2.831543765750964E-4      -1.3059489587399444E-12
2.833244452669586E-4      -1.3031031474270856E-12
2.8349451395882084E-4     -1.3000412355914648E-12
2.8366458265068306E-4     -1.2967632232330819E-12
2.8383338426156093E-4     -1.2932963333508504E-12
2.8400218587243875E-4     -1.2896173561682046E-12
2.841709874833166E-4      -1.2857262916851444E-12
2.8433978909419444E-4     -1.28162313990167E-12
2.8450859070507225E-4     -1.2773079008177813E-12
2.846773923159501E-4      -1.2727805744334783E-12
2.8484226869974994E-4     -1.2681541734458712E-12
2.850071450835497E-4      -1.2633262208630384E-12
2.851720214673495E-4      -1.25829671668498E-12
2.853368978511493E-4      -1.253065660911696E-12
2.855017742349491E-4      -1.2476330535431863E-12
2.856666506187489E-4      -1.2419988945794512E-12
2.8582628449681633E-4     -1.2363522245849356E-12
2.859859183748838E-4      -1.2305173609239604E-12
2.861455522529512E-4      -1.2244943035965252E-12
2.8630518613101863E-4     -1.2182830526026302E-12
2.864648200090861E-4      -1.2118836079422754E-12
2.8662445388715353E-4     -1.2052959696154608E-12
2.8677901195100846E-4     -1.198738842989065E-12
2.869335700148634E-4      -1.192005999601459E-12
2.870881280787183E-4      -1.1850974394526428E-12
2.872426861425732E-4      -1.1780131625426165E-12
2.8739724420642814E-4     -1.17075316887138E-12
2.8755180227028307E-4     -1.1633174584389332E-12
2.8770144591355165E-4     -1.1559510917218381E-12
2.878510895568202E-4      -1.148420660423867E-12
2.8800073320008876E-4     -1.1407261645450204E-12
2.8815037684335734E-4     -1.132867604085298E-12
2.8830002048662587E-4     -1.1248449790446999E-12
2.8844966412989445E-4     -1.1166582894232263E-12
2.885945496144342E-4      -1.1085759030718555E-12
2.88739435098974E-4       -1.1003403326417763E-12
2.888843205835137E-4      -1.0919515781329889E-12
2.8902920606805346E-4     -1.0834096395454932E-12
2.891740915525932E-4      -1.0747145168792894E-12
2.8931897703713294E-4     -1.0658662101343772E-12
2.894592556562055E-4      -1.0571535902833295E-12
2.895995342752781E-4      -1.0482979451089615E-12
2.897398128943506E-4      -1.0392992746112734E-12
2.898800915134232E-4      -1.0301575787902647E-12
2.900203701324957E-4      -1.0208728576459358E-12
2.901606487515683E-4      -1.0114451111782865E-12
2.9029646698782384E-4     -1.0021811353841804E-12
2.904322852240794E-4      -9.927836182172692E-13
2.9056810346033497E-4     -9.83252559677553E-13
2.907039216965905E-4      -9.735879597650316E-13
2.9083973993284604E-4     -9.637898184797052E-13
2.909755581691016E-4      -9.538581358215737E-13
2.9110705784754005E-4     -9.441152647796669E-13
2.9123855752597843E-4     -9.342477056045954E-13
2.913700572044168E-4      -9.242554582963592E-13
2.915015568828552E-4      -9.141385228549582E-13
2.9163305656129364E-4     -9.038968992803929E-13
2.9176455623973203E-4     -8.935305875726628E-13
2.918918746758003E-4      -8.833753246991964E-13
2.9201919311186853E-4     -8.731036376085047E-13
2.921465115479368E-4      -8.627155263005881E-13
2.9227382998400504E-4     -8.522109907754462E-13
2.9240114842007324E-4     -8.415900310330792E-13
2.925284668561415E-4      -8.30852647073487E-13
2.926517369991221E-4      -8.203459677069598E-13
2.927750071421027E-4      -8.09730577524389E-13
2.928982772850833E-4      -7.990064765257747E-13
2.930215474280639E-4      -7.881736647111167E-13
2.9314481757104446E-4     -7.772321420804155E-13
2.932680877140251E-4      -7.661819086336707E-13
2.933874382858653E-4      -7.553796606702771E-13
2.935067888577056E-4      -7.444759011461847E-13
2.936261394295458E-4      -7.334706300613933E-13
2.93745490001386E-4       -7.223638474159032E-13
2.938648405732263E-4      -7.111555532097141E-13
2.9398419114506653E-4     -6.998457474428263E-13
2.940997467747933E-4      -6.887990250823857E-13
2.942153024045201E-4      -6.776575103310555E-13
2.943308580342469E-4      -6.664212031888355E-13
2.9444641366397365E-4     -6.55090103655726E-13
2.9456196929370047E-4     -6.436642117317267E-13
2.9467752492342723E-4     -6.321435274168379E-13
2.9478940627728807E-4     -6.208990196403631E-13
2.949012876311489E-4      -6.095659904344763E-13
2.950131689850097E-4      -5.981444397991775E-13
2.9512505033887053E-4     -5.866343677344667E-13
2.9523693169273136E-4     -5.750357742403438E-13
2.953488130465922E-4      -5.633486593168087E-13
2.9545713695405807E-4     -5.519489746196214E-13
2.95565460861524E-4       -5.404666210624241E-13
2.956737847689898E-4      -5.28901598645217E-13
2.957821086764557E-4      -5.17253907368E-13
2.958904325839216E-4      -5.055235472307733E-13
2.9599875649138744E-4     -4.937105182335367E-13
2.961036360671493E-4      -4.821944870891992E-13
2.9620851564291114E-4     -4.70601249134737E-13
2.96313395218673E-4       -4.589308043701502E-13
2.964182747944348E-4      -4.471831527954386E-13
2.9652315437019667E-4     -4.353582944106025E-13
2.966280339459585E-4      -4.234562292156417E-13
2.967295787080446E-4      -4.118591856566099E-13
2.968311234701307E-4      -4.0019003285398757E-13
2.9693266823221676E-4     -3.884487708077746E-13
2.9703421299430286E-4     -3.7663539951797117E-13
2.971357577563889E-4      -3.647499189845771E-13
2.97237302518475E-4       -3.5279232920759255E-13
2.9733561850261254E-4     -3.4114637281067097E-13
2.9743393448675013E-4     -3.2943306455471315E-13
2.975322504708876E-4      -3.176524044397191E-13
2.976305664550252E-4      -3.0580439246568884E-13
2.9772888243916274E-4     -2.938890286326224E-13
2.9782719842330027E-4     -2.819063129405197E-13
2.979223882936408E-4      -2.702405524205595E-13
2.9801757816398135E-4     -2.585118798908889E-13
2.9811276803432186E-4     -2.4672029535150785E-13
2.9820795790466237E-4     -2.348657988024164E-13
2.9830314777500293E-4     -2.2294839024361453E-13
2.9839833764534345E-4     -2.109680696751023E-13
2.9849050080166744E-4     -1.9930884920334318E-13
2.985826639579914E-4      -1.8759086009757945E-13
2.9867482711431526E-4     -1.7581410235781117E-13
2.9876699027063926E-4     -1.639785759840383E-13
2.988591534269632E-4      -1.520842809762609E-13
2.9895131658328714E-4     -1.401312173344789E-13
