% Model:              ModelMicPlate_Rh100um_hg10um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.420
% Date:               Aug 12 2025, 09:08
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(w2)
2.3944562899786778E-4     6.464602553354294E-13
2.3987206823027716E-4     6.350098942133036E-13
2.4029850746268655E-4     6.236820505121162E-13
2.4072494669509595E-4     6.12475932018423E-13
2.4115138592750533E-4     6.013901323063995E-13
2.415778251599147E-4      5.904246513760457E-13
2.420042643923241E-4      5.795794892273617E-13
2.4243070362473348E-4     5.688546458603476E-13
2.4285714285714283E-4     5.58250121275003E-13
2.432835820895522E-4      5.477659154713281E-13
2.4371002132196162E-4     5.374010914605871E-13
2.44136460554371E-4       5.271540967814278E-13
2.445628997867804E-4      5.170249314338505E-13
2.4498933901918976E-4     5.070135954178549E-13
2.4541577825159915E-4     4.971200887334417E-13
2.458422174840085E-4      4.873444113806101E-13
2.462686567164179E-4      4.776865633593605E-13
2.466950959488273E-4      4.681454633101531E-13
2.4712153518123667E-4     4.587194136051337E-13
2.47547974413646E-4       4.4940841424430227E-13
2.4797441364605543E-4     4.4021246522765877E-13
2.4840085287846476E-4     4.3113156655520337E-13
2.4882729211087414E-4     4.221657182269357E-13
2.492537313432835E-4      4.1331492024285607E-13
2.496801705756929E-4      4.0457794737680455E-13
2.501066098081023E-4      3.959529577807625E-13
2.5053304904051166E-4     3.874399514547298E-13
2.5095948827292104E-4     3.790389283987064E-13
2.513859275053304E-4      3.707498886126926E-13
2.518123667377398E-4      3.6257283209668803E-13
2.522388059701492E-4      3.5450775885069294E-13
2.5266524520255857E-4     3.465533003811905E-13
2.5309168443496795E-4     3.387074716374977E-13
2.5351812366737733E-4     3.309702726196146E-13
2.5394456289978677E-4     3.2334170332754105E-13
2.543710021321961E-4      3.158217637612773E-13
2.5479744136460553E-4     3.08410453920823E-13
2.552238805970149E-4      3.0110777380617844E-13
2.556503198294243E-4      2.939122123443749E-13
2.560767590618336E-4      2.868216423659844E-13
2.56503198294243E-4       2.7983606387100683E-13
2.569296375266524E-4      2.7295547685944233E-13
2.5735607675906176E-4     2.66179881331291E-13
2.5778251599147114E-4     2.595092772865526E-13
2.582089552238805E-4      2.5294366472522725E-13
2.586353944562899E-4      2.4648139076671786E-13
2.590618336886993E-4      2.401201872664095E-13
2.5948827292110867E-4     2.338600542243021E-13
2.599147121535181E-4      2.2770099164039575E-13
2.6034115138592743E-4     2.2164299951469052E-13
2.6076759061833686E-4     2.1568607784718618E-13
2.6119402985074624E-4     2.0983022663788295E-13
2.616204690831556E-4      2.0407365204868191E-13
2.62046908315565E-4       1.9841394615719675E-13
2.624733475479744E-4      1.9285110896342748E-13
2.6289978678038377E-4     1.8738514046737407E-13
2.6332622601279315E-4     1.8201604066903667E-13
2.6375266524520253E-4     1.7674380956841503E-13
2.641791044776119E-4      1.7156844716550933E-13
2.646055437100213E-4      1.6648801958748207E-13
2.650319829424307E-4      1.6149998037934046E-13
2.6545842217484E-4        1.5660432954108455E-13
2.6588486140724944E-4     1.5180106707271428E-13
2.6631130063965876E-4     1.4709019297422974E-13
2.6673773987206814E-4     1.4247170724563084E-13
2.671641791044775E-4      1.379456098869176E-13
2.675906183368869E-4      1.3350982797991652E-13
2.680170575692963E-4      1.2916167782393926E-13
2.6844349680170567E-4     1.249011594189858E-13
2.6886993603411505E-4     1.207282727650561E-13
2.692963752665245E-4      1.1664301786215028E-13
2.6972281449893387E-4     1.1264539471026821E-13
2.7014925373134325E-4     1.0873540330940997E-13
2.7057569296375263E-4     1.0491083274651862E-13
2.71002132196162E-4       1.011688633973202E-13
2.7142857142857134E-4     9.750949526181477E-14
2.7185501066098077E-4     9.393272834000229E-14
2.722814498933901E-4      9.04385626318828E-14
2.727078891257995E-4      8.702699813745623E-14
2.7313432835820886E-4     8.369803485672265E-14
2.7356076759061824E-4     8.04493249869031E-14
2.739872068230276E-4      7.72779143315038E-14
2.74413646055437E-4       7.418380289052471E-14
2.748400852878464E-4      7.116699066396582E-14
2.752665245202558E-4      6.822747765182719E-14
2.756929637526652E-4      6.536526385410876E-14
2.761194029850746E-4      6.258034927081055E-14
2.7654584221748396E-4     5.987025036190314E-14
2.7697228144989334E-4     5.723187973455173E-14
2.773987206823027E-4      5.466523738875633E-14
2.778251599147121E-4      5.217032332451693E-14
2.782515991471215E-4      4.974713754183357E-14
2.7867803837953087E-4     4.739568004070619E-14
2.7910447761194025E-4     4.511595082113483E-14
2.7953091684434963E-4     4.290533179080262E-14
2.79957356076759E-4       4.076060376572762E-14
2.803837953091684E-4      3.868176674590983E-14
2.808102345415778E-4      3.666882073134924E-14
2.812366737739872E-4      3.4721765722045876E-14
2.816631130063966E-4      3.28406017179997E-14
2.8208955223880597E-4     3.1025328719210745E-14
2.8251599147121535E-4     2.927319524003004E-14
2.8294243070362473E-4     2.7580851802199798E-14
2.8336886993603406E-4     2.594829840572001E-14
2.8379530916844344E-4     2.4375535050590683E-14
2.842217484008528E-4      2.286256173681182E-14
2.846481876332622E-4      2.1409378464383405E-14
2.850746268656716E-4      2.0015985233305458E-14
2.8550106609808096E-4     1.8679497971267257E-14
2.8592750533049034E-4     1.7396438910676956E-14
2.863539445628997E-4      1.6166808051534547E-14
2.867803837953091E-4      1.499060539384003E-14
2.872068230277185E-4      1.3867830937593417E-14
2.8763326226012787E-4     1.2798484682794691E-14
2.8805970149253725E-4     1.1782566629443866E-14
2.8848614072494663E-4     1.0817058642946756E-14
2.88912579957356E-4       9.898359712423134E-15
2.8933901918976534E-4     9.026469837872998E-15
2.897654584221748E-4      8.201389019296345E-15
2.9019189765458416E-4     7.423117256693185E-15
2.9061833688699354E-4     6.691654550063505E-15
2.910447761194029E-4      6.007000899407314E-15
2.914712153518123E-4      5.36598896662151E-15
2.918976545842217E-4      4.764917798361236E-15
2.9232409381663106E-4     4.203787394626488E-15
2.9275053304904044E-4     3.682597755417267E-15
2.931769722814498E-4      3.201348880733577E-15
2.936034115138592E-4      2.7600407705754125E-15
2.940298507462686E-4      2.358673424942777E-15
2.94456289978678E-4       1.993833338167433E-15
2.9488272921108735E-4     1.6618574922414648E-15
2.9530916844349673E-4     1.362745887164873E-15
2.957356076759061E-4      1.0964985229376575E-15
2.9616204690831554E-4     8.631153995598189E-16
2.965884861407249E-4      6.625965170313559E-16
2.970149253731343E-4      4.949418753522698E-16
2.9744136460554374E-4     3.610034683064244E-16
2.9786780383795307E-4     2.4814253621146707E-16
2.982942430703624E-4      1.5635907906739775E-16
2.9872068230277183E-4     8.565309687421627E-17
2.991471215351812E-4      3.602458963192294E-17
2.995735607675906E-4      7.473557340517422E-18
3.0E-4                    0
