% Model:              PLacek_MembTVNJ_ArticleDims_Rh100um_hg10um_To2MHz_PHedit.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 22 2025, 12:31
% Dimension:          1
% Nodes:              1801
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(p)
9.488813051809209E-5      -0.003244166044047838
9.505819939488686E-5      -0.0025610498990962815
9.522826827168162E-5      -0.001848315168735909
9.539833714847638E-5      -0.001250290725928719
9.556840602527113E-5      -7.669765706608846E-4
9.57384749020659E-5       -3.983727029439521E-4
9.590854377886066E-5      -2.9255558532669397E-4
9.607861265565543E-5      4.880284444270887E-4
9.62486815324502E-5       0.0012968167749534665
9.641875040924495E-5      0.00198573294371222
9.658881928603972E-5      0.0025547769507071982
9.675888816283448E-5      0.0030039487959296345
9.692895703962925E-5      0.0031943893427471325
9.709902591642401E-5      0.004067348968795898
9.726909479321879E-5      0.004959305094960747
9.743916367001354E-5      0.005731398584592962
9.76092325468083E-5       0.006383629437701665
9.777930142360306E-5      0.0069159976542821884
9.794937030039783E-5      0.007213813138417366
9.811943917719258E-5      0.008162832338089503
9.828950805398736E-5      0.009113562282156713
9.84595769307821E-5       0.00995131287469338
9.862964580757686E-5      0.010676084115697225
9.879971468437162E-5      0.011287876005173912
9.896978356116637E-5      0.011708967992855882
9.913985243796113E-5      0.012706179455262485
9.930992131475591E-5      0.013682705213202495
9.947999019155066E-5      0.014560824716330821
9.965005906834544E-5      0.015340537964693313
9.982012794514019E-5      0.016021844958278526
9.999019682193495E-5      0.016570249284957417
1.0016026569872972E-4     0.01758039946491033
1.003303345755245E-4      0.01854796442018077
1.0050040345231925E-4     0.019438447738508894
1.0067047232911402E-4     0.02025184941996587
1.0084054120590877E-4     0.020988169464532185
1.0101061008270354E-4     0.021653706072557823
1.011806789594983E-4      0.022642158571523033
1.0135074783629308E-4     0.023572426203623584
1.0152081671308783E-4     0.024450807169102338
1.016908855898826E-4      0.02527730146804059
1.0186095446667736E-4     0.026051909100393903
1.0203102334347212E-4     0.026811758873709124
1.0220109222026688E-4     0.027752597492136964
1.0237116109706166E-4     0.02862949719504973
1.0254122997385641E-4     0.029479586789872014
1.0271129885065116E-4     0.030302866276657247
1.0288136772744593E-4     0.031099335655381043
1.0305143660424069E-4     0.031923213070818024
1.0322150548103545E-4     0.032803630034800406
1.0339157435783022E-4     0.03362430447663153
1.0356164323462497E-4     0.03443945454097414
1.0373171211141973E-4     0.035249080227894636
1.0390178098821448E-4     0.03605318153736103
1.0407184986500925E-4     0.03691006588593021
1.0424191874180401E-4     0.037729855262925785
1.0441198761859879E-4     0.03850114223225898
1.0458205649539355E-4     0.039282234210351936
1.047521253721883E-4      0.04007313119727894
1.0492219424898308E-4     0.04087383319300549
1.0509226312577784E-4     0.04173764322685018
1.052623320025726E-4      0.04250530269583675
1.0543240087936737E-4     0.04323849601365235
1.0560246975616213E-4     0.04399052620948234
1.0577253863295688E-4     0.044761393283410826
1.0594260750975165E-4     0.04555109723538857
1.0611267638654641E-4     0.04640350676369423
1.0628274526334116E-4     0.047131240130218535
1.0645281414013594E-4     0.047837697235261004
1.0662288301693069E-4     0.04856674677708717
1.0679295189372544E-4     0.04931838875567651
1.0696302077052022E-4     0.050092623171034724
1.0713308964731497E-4     0.050923125357832916
1.0730315852410975E-4     0.0516227455907679
1.074732274009045E-4      0.05231142217789708
