% Model:              ModelMicPlate_Rh20um_hg5um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 21 2025, 13:46
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          real(w2)
2.302127659574467E-4      -1.5530535342284768E-11
2.3063829787234032E-4     -1.5363011048725868E-11
2.3106382978723393E-4     -1.519612375070049E-11
2.3148936170212754E-4     -1.5029873448208635E-11
2.3191489361702118E-4     -1.4864275414991515E-11
2.3234042553191476E-4     -1.4699345728751947E-11
2.3276595744680837E-4     -1.4535084389489927E-11
2.3319148936170198E-4     -1.4371491397205459E-11
2.336170212765956E-4      -1.4208566751898548E-11
2.3404255319148923E-4     -1.4046310453569181E-11
2.3446808510638284E-4     -1.3884722502217368E-11
2.3489361702127648E-4     -1.372381827467439E-11
2.3531914893617007E-4     -1.3563613946342813E-11
2.3574468085106368E-4     -1.340410951722264E-11
2.3617021276595732E-4     -1.3245304987313869E-11
2.3659574468085093E-4     -1.3087200356616503E-11
2.3702127659574454E-4     -1.2929795625130533E-11
2.3744680851063818E-4     -1.277309079285597E-11
2.378723404255318E-4      -1.2617101338928798E-11
2.382978723404254E-4      -1.2461843535910698E-11
2.3872340425531898E-4     -1.2307317383801677E-11
2.391489361702126E-4      -1.2153522882601729E-11
2.3957446808510623E-4     -1.2000460032310858E-11
2.3999999999999982E-4     -1.184812883292906E-11
2.4042553191489345E-4     -1.169652928445634E-11
2.4085106382978707E-4     -1.1545676967595361E-11
2.412765957446807E-4      -1.1395588251580757E-11
2.417021276595743E-4      -1.1246263136412527E-11
2.4212765957446793E-4     -1.1097701622090673E-11
2.4255319148936154E-4     -1.0949903708615197E-11
2.4297872340425515E-4     -1.0802869395986091E-11
2.434042553191488E-4      -1.0656598684203364E-11
2.4382978723404243E-4     -1.0511107254847554E-11
2.4425531914893604E-4     -1.0366411573396658E-11
2.4468085106382965E-4     -1.022251163985068E-11
2.4510638297872326E-4     -1.0079407454209617E-11
2.4553191489361687E-4     -9.93709901647347E-12
2.4595744680851054E-4     -9.795586326642236E-12
2.4638297872340415E-4     -9.65486938471592E-12
2.4680851063829776E-4     -9.514963972515096E-12
2.4723404255319137E-4     -9.375886651390744E-12
2.47659574468085E-4       -9.237637421342859E-12
2.480851063829786E-4      -9.100216282371442E-12
2.4851063829787226E-4     -8.9636232344765E-12
2.4893617021276587E-4     -8.827858277658023E-12
2.493617021276595E-4      -8.692921411916017E-12
2.497872340425531E-4      -8.558828518726107E-12
2.502127659574467E-4      -8.425596255003878E-12
2.5063829787234026E-4     -8.293224620749336E-12
2.510638297872339E-4      -8.16171361596248E-12
2.5148936170212754E-4     -8.031063240643313E-12
2.5191489361702115E-4     -7.901273494791825E-12
2.5234042553191476E-4     -7.772344378408026E-12
2.5276595744680837E-4     -7.644291872092645E-12
2.53191489361702E-4       -7.517132728082342E-12
2.536170212765956E-4      -7.39086694637711E-12
2.540425531914892E-4      -7.265494526976956E-12
2.5446808510638287E-4     -7.141015469881878E-12
2.548936170212765E-4      -7.017429775091872E-12
2.553191489361701E-4      -6.894737442606943E-12
2.557446808510637E-4      -6.772954551680472E-12
2.561702127659573E-4      -6.652097949694316E-12
2.565957446808509E-4      -6.532167636648468E-12
2.570212765957446E-4      -6.413163612542935E-12
2.574468085106382E-4      -6.295085877377715E-12
2.578723404255318E-4      -6.177934431152804E-12
2.582978723404254E-4      -6.0617092738682085E-12
2.587234042553191E-4      -5.946426583017307E-12
2.591489361702127E-4      -5.832103301022317E-12
2.595744680851063E-4      -5.718739427883238E-12
2.599999999999999E-4      -5.606334963600072E-12
2.6042553191489353E-4     -5.494889908172817E-12
2.6085106382978715E-4     -5.384404261601473E-12
2.6127659574468076E-4     -5.274878023886041E-12
2.6170212765957437E-4     -5.166327470409701E-12
2.62127659574468E-4       -5.058769638604563E-12
2.625531914893616E-4      -4.952204528470625E-12
2.629787234042552E-4      -4.8466321400078876E-12
2.634042553191488E-4      -4.742052473216353E-12
2.638297872340424E-4      -4.6384655280960174E-12
2.6425531914893604E-4     -4.535871304646884E-12
2.6468085106382965E-4     -4.434286175857052E-12
2.6510638297872326E-4     -4.33372727421584E-12
2.6553191489361687E-4     -4.234194599723246E-12
2.659574468085105E-4      -4.135688152379269E-12
2.663829787234041E-4      -4.038207932183912E-12
2.668085106382977E-4      -3.941753939137171E-12
2.672340425531913E-4      -3.84632617323905E-12
2.67659574468085E-4       -3.75194110486601E-12
2.680851063829786E-4      -3.658615961693304E-12
2.685106382978722E-4      -3.5663507437209326E-12
2.6893617021276587E-4     -3.475145450948897E-12
2.693617021276595E-4      -3.385000083377197E-12
2.6978723404255314E-4     -3.295914641005831E-12
2.7021276595744675E-4     -3.207889123834801E-12
2.7063829787234037E-4     -3.1209400994840613E-12
2.71063829787234E-4       -3.035084891028434E-12
2.714893617021276E-4      -2.9503234984679176E-12
2.719148936170212E-4      -2.866655921802514E-12
2.723404255319148E-4      -2.7840821610322226E-12
2.727659574468084E-4      -2.7026022161570417E-12
2.7319148936170203E-4     -2.6222160871769733E-12
2.736170212765957E-4      -2.5429404388872016E-12
2.7404255319148926E-4     -2.464792690062457E-12
2.7446808510638287E-4     -2.3877728407027384E-12
2.7489361702127653E-4     -2.3118808908080473E-12
2.7531914893617014E-4     -2.2371168403783836E-12
2.7574468085106375E-4     -2.1634806894137465E-12
2.7617021276595737E-4     -2.090972437914137E-12
2.76595744680851E-4       -2.019608847871396E-12
2.770212765957446E-4      -1.949407434138736E-12
2.774468085106382E-4      -1.8803681967161557E-12
2.778723404255318E-4      -1.812491135603656E-12
2.782978723404254E-4      -1.7457762508012372E-12
2.7872340425531903E-4     -1.680223542308898E-12
2.7914893617021264E-4     -1.6158330101266398E-12
2.795744680851063E-4      -1.5526215136135654E-12
2.799999999999999E-4      -1.4906066640886334E-12
2.804255319148935E-4      -1.4297884615518434E-12
2.808510638297872E-4      -1.3701669060031959E-12
2.812765957446808E-4      -1.3117419974426911E-12
2.817021276595744E-4      -1.254513735870328E-12
2.8212765957446803E-4     -1.1984821212861079E-12
2.8255319148936164E-4     -1.1436641110692612E-12
2.8297872340425525E-4     -1.0900774129702938E-12
2.8340425531914887E-4     -1.037722026989205E-12
2.838297872340425E-4      -9.865979531259952E-13
2.842553191489361E-4      -9.367051913806645E-13
2.846808510638297E-4      -8.880437417532122E-13
2.851063829787233E-4      -8.406136042436392E-13
2.855319148936169E-4      -7.94431837322377E-13
2.8595744680851053E-4     -7.495162421617537E-13
2.8638297872340414E-4     -7.058668187617693E-13
2.8680851063829775E-4     -6.634835671224235E-13
2.8723404255319137E-4     -6.223664872437172E-13
2.87659574468085E-4       -5.825155791256492E-13
2.880851063829786E-4      -5.439308427682203E-13
2.885106382978722E-4      -5.06629454692933E-13
2.8893617021276587E-4     -4.706292886755075E-13
2.893617021276595E-4      -4.3593034471594373E-13
2.897872340425531E-4      -4.0253262281424183E-13
2.9021276595744675E-4     -3.7043612297040197E-13
2.9063829787234036E-4     -3.396408451844236E-13
2.91063829787234E-4       -3.1014678945630725E-13
2.914893617021276E-4      -2.819713368993415E-13
2.919148936170212E-4      -2.5513233866576393E-13
2.923404255319148E-4      -2.2962979475557464E-13
2.927659574468084E-4      -2.0546370516877354E-13
2.931914893617021E-4      -1.8263406990536076E-13
2.9361702127659564E-4     -1.6114088896533603E-13
2.940425531914893E-4      -1.4098416234869966E-13
2.944680851063829E-4      -1.2218356644518525E-13
2.9489361702127653E-4     -1.0475293412248402E-13
2.9531914893617014E-4     -8.8692265380596E-14
2.957446808510638E-4      -7.400156021952119E-14
2.961702127659574E-4      -6.068081863925965E-14
2.9659574468085103E-4     -4.873004063981127E-14
2.9702127659574464E-4     -3.8149226221176126E-14
2.9744680851063825E-4     -2.9259579679611924E-14
2.9787234042553186E-4     -2.151651883184645E-14
2.982978723404255E-4      -1.4920043677879705E-14
2.987234042553191E-4      -9.470154217711682E-15
2.9914893617021275E-4     -5.166850451342399E-15
2.9957446808510636E-4     -2.010132378771831E-15
3.0E-4                    0
